gene,log2FoldChange,AveExpr,t,pvalue,padj,B
LINC02221                ,-0.8468841067386057,-3.838816589409503,-3.214992876296522,0.0020623232426961306,0.024415526158870365,-1.429199728732149
LINC02229                ,-0.7514679991591238,-3.596906392291301,-2.6996082197956213,0.008910766232274386,0.05077638304601734,-2.5901741065014585
LINC02237                ,-0.6560709774434947,-4.815304989637537,-3.4127037814923984,0.0011310601156068881,0.016863545290472105,-0.9250346268917813
LINC02239                ,-0.5820085690665886,-4.854659703110204,-3.0606764419883885,0.00324796213021655,0.03138898855386772,-1.7843347382283707
LINC02240                ,-0.5984549652792288,-4.157383511856364,-2.3084605709148995,0.024280973466824767,0.09399960337637625,-3.3734041809586675
LINC02241                ,-0.8469637168606261,-3.1660103684537866,-2.768665944315433,0.007390906130341659,0.044955444152462144,-2.444045274025527
LINC02261                ,-0.9540044402166385,-3.4324341540465,-3.3175851866344805,0.001513927676380213,0.02048187668671164,-1.1883310908656535
LINC02264                ,-0.6223764408166286,-4.5341763353768965,-2.6664702224579355,0.009737232972641422,0.053609240146913956,-2.6645233889697493
LINC02265                ,-0.9502836362746674,-3.098041723511425,-3.3383608975133368,0.0014210956292235706,0.019703190667713845,-1.1409641314692758
LINC02271                ,-0.5955833926886029,-4.647776675754343,-3.1391019792959387,0.0025827281616969096,0.027235621194909444,-1.5998217135312514
LINC02294                ,-0.8335780036631086,-3.2291674845744405,-2.9681793395232052,0.004237020943110941,0.036763338055638944,-2.007257668257018
LINC02341                ,-0.6533890227518366,-4.707849904842882,-3.1619640316600104,0.0024142615228369066,0.026116473000886275,-1.5445870897244953
LINC02375                ,-0.6618340763492023,-4.594049133357015,-3.3718413306308403,0.0012827146453260397,0.018501161858739245,-1.0316165943031956
LINC02378                ,-1.3922506016102933,-4.019574613701806,-4.79090700273726,1.0546706032006348e-05,0.0007086810524168633,2.866351285517906
LINC02380                ,-0.5902594432570671,-4.693477075918222,-2.7331000827084457,0.00814112255384159,0.048024695382781486,-2.5232955456482666
LINC02388                ,-0.819654525539848,-3.8201194168002863,-3.151783378356965,0.002487967979186225,0.026563301292972574,-1.5795834756592262
LINC02392                ,-0.6186311949628216,-3.063485515971809,-2.4637924223597,0.016500844312284036,0.07490613302538389,-3.0655268191543015
LINC02399                ,-0.6867383894005425,-4.226183909917593,-2.709559686361126,0.00867540299934197,0.049904235742415405,-2.5711549769603
LINC02410                ,-0.8081387970881941,-4.6147676489728875,-3.7831028414820707,0.000348202754588821,0.007774464627095785,0.03669911188930364
LINC02417                ,-0.6797253386616475,-3.987973311322513,-2.8867534796489225,0.005332298428471411,0.036763338055638944,-2.185425264698888
LINC02422                ,-0.8039854824235686,-4.477423787813362,-3.50919965112662,0.0008374949798322582,0.013792221800867838,-0.686283903116264
LINC02442                ,-0.5829364296458808,-4.8421687608362,-3.367510624588975,0.0012998687469937072,0.018686977649369923,-1.0384931826379962
LINC02443                ,-0.6715225965070264,-4.802814047363533,-3.730122825498877,0.0004137620028638397,0.008745191961764119,-0.09943734638794233
LINC02448                ,-0.7615983622291611,-3.7340386632551237,-2.7817166638119044,0.007131930408319383,0.043865493870350526,-2.415646512322938
LINC02465                ,-0.7304355085782364,-3.0560513179962707,-2.5774263988484885,0.012315968354238798,0.06248596442681445,-2.8407070843009867
LINC02472                ,-1.160684890384049,-3.94609318831446,-4.116963453670972,0.00011414100534965231,0.0037082642134058656,0.9167737863016914
LINC02483                ,-0.9767634298358678,-4.159764994137841,-3.8516263311261794,0.00027804626438175824,0.006643416083917544,0.2021707506897661
LINC02490                ,-0.6832643270532825,-4.854659703110204,-4.067260698108084,0.0001351585038461887,0.004164320224919817,0.8259612199956461
LINC02493                ,-0.7293078366611931,-3.9549642845410578,-3.1129041159767996,0.0027892861261898908,0.028505291769004546,-1.6692605569326293
LINC02500                ,-0.5816307129630875,-1.93126777059511,-2.300283224059961,0.02476884636514883,0.09535569949883656,-3.3939135275889236
LINC02510                ,-0.7152319745701492,-4.215673587708227,-2.326780510570517,0.023218818149045497,0.09104914677379913,-3.3400896427876563
LINC02516                ,-0.7308381757416167,-3.5695099211558103,-2.678167823830756,0.009437819802184973,0.05265281843735272,-2.634996518645506
LINC02522                ,-0.6672340155687575,-4.587903877774224,-3.666385413631503,0.0005083177828997649,0.009957129616553385,-0.274923681794748
LINC02534                ,-0.6125999376236484,-4.720340847116885,-3.1952831825410137,0.0021870944754728543,0.025027326959087215,-1.464227671543978
LINC02543                ,-1.2775595891012017,-3.455313995010424,-4.283594049937696,6.430909433774313e-05,0.0024672228556289247,1.3620656128983946
LINC02544                ,-0.6707708963496914,-4.600394820048227,-2.9719557919715065,0.004191686565017981,0.036763338055638944,-1.9912069893406694
LINC02554                ,-0.7079481143522761,-3.732900794301276,-2.4912446650627604,0.01538670547074408,0.07198133712914564,-3.0157281960253592
LINC02555                ,-0.7153695190937226,-3.6565365296035313,-2.5269814925360095,0.014038056525768972,0.06808258575670391,-2.944079655697949
LINC02616                ,-0.6282517273731303,-4.459730277363697,-2.5358583162650943,0.01372006475511341,0.06718583133905555,-2.934391435257592
LINC02626                ,-0.7717603941548155,-3.5217180779793913,-2.499239046648372,0.01507525354270901,0.07123523142898235,-2.998373695279815
LINC02639                ,-0.7536141625805031,-4.401739366034235,-3.164796186642353,0.002394123891357474,0.026017313699882527,-1.5408683286928477
LINC02645                ,-0.8012186358400499,-3.751943763900491,-3.1330217775331173,0.0026293505587937516,0.027526721057893836,-1.6246604904057675
LINC02654                ,-0.6395347427072369,-3.987973311322513,-2.6873347885993435,0.009209084080549153,0.051787617074507776,-2.6171047924848168
LINC02661                ,-0.5808295161648775,-4.908387245507531,-3.2399143090271467,0.0019141216428557493,0.023487209039915233,-1.3539572394898896
LINC02663                ,-0.97095313914597,-3.844019157585164,-3.1005459642079365,0.002891997175562635,0.029127848044591804,-1.6994082026396051
LINC02672                ,-0.7108332565203161,-4.536058222027553,-2.7070846777522717,0.008733402192319972,0.050108097429660034,-2.5782518200685214
LINC02683                ,-0.6116552155339932,-4.680986133644218,-2.889823352319039,0.005286648525846226,0.036763338055638944,-2.177738435924821
LINC02689                ,-0.7919271919924609,-3.4134297939842826,-2.6080584480428017,0.011366116575479746,0.05934131613313319,-2.779280217651595
LINC02697                ,-0.6132047446033781,-3.369357865010476,-2.3816546487974493,0.02028030613821116,0.08391733233482583,-3.2247308026444417
LINC02706                ,-1.2295923311772987,-3.736927412091102,-4.705019733312835,1.4408622827463298e-05,0.0008648376973621266,2.5879939606182916
LINC02717                ,-0.8709038863145933,-0.14202722862185965,-3.2787230048436906,0.0017031249102684202,0.021954843554455303,-1.2617726514040593
LINC02725                ,-1.4487581962393508,-3.9937798388994277,-4.4313688167602985,3.832731927045907e-05,0.0017806297386883958,1.8114499692549524
LINC02729                ,-0.5921579169636821,-4.747204618315549,-3.060742346064495,0.003247341367224981,0.03138898855386772,-1.7846422312499937
LINC02735                ,-0.7313066648878577,-4.734713676041546,-3.1936912928178676,0.0021974751320017823,0.025088371940122294,-1.4678926618534769
LINC02741                ,-0.6134338102722401,-4.627258591246891,-2.6974802804172797,0.008961846214905709,0.05094292717744004,-2.599356478919689
LINC02748                ,-0.9966043953589789,-4.080855136084088,-3.866626309840464,0.0002646098322889937,0.006474280513947955,0.2386631865984965
LINC02751                ,-0.6881939480718184,-3.640225310173702,-2.7182473383932577,0.008474596345331332,0.04928307571906166,-2.550958538037749
LINC02754                ,-0.6622978761543451,-0.8651253664631006,-2.788221571421272,0.007005987303891364,0.043480991634206434,-2.429200157898873
LINC02755                ,-0.5957694816286025,-4.2236019965276945,-2.537370503487159,0.013666548123668631,0.06701810040717139,-2.9285365941977712
LINC02764                ,-0.7217340495979512,-4.44912122174035,-3.111602625999466,0.002799940153165819,0.028569692529426607,-1.6667895515282103
LINC02824                ,-0.8804579148642404,-2.0159969013938004,-2.583261929361539,0.012129645726128107,0.06186320359660769,-2.8353973018439125
LINC02826                ,-0.7257327840696753,-0.9354953624562649,-3.6770510194747055,0.0004911740146356792,0.00971882814085151,-0.19433632609584794
LINC02828                ,-0.7493647032734256,-3.7989622803060143,-2.6113870497601677,0.01126701796323265,0.05907458046874152,-2.7741115381736834
LINC02835                ,-0.7723403447601322,-4.711349072257584,-3.2971967624083334,0.0016105672805567439,0.021171734704182037,-1.215195186551827
LINC02844                ,-0.6339933837555893,-4.430284592775135,-2.548267503514149,0.013286450156828252,0.0658651972019727,-2.908843037519988
LINC02846                ,0.7444539800519756,-2.656949297670097,2.639491676567253,0.01046110144473817,0.05632370783804431,-2.7157175423657365
LINC02853                ,-0.9797045848735326,-3.14607939485116,-3.877442938137335,0.0002553097860897297,0.0063215718306759705,0.23549079995883826
LINC02854                ,-0.648327850803847,-4.774068389514213,-3.0524872316290734,0.003325965106559442,0.031885259068360886,-1.8038694200984127
LINC02866                ,-0.5863514189293495,-4.854659703110204,-3.1411112862675505,0.0025674919098206813,0.027133000923537078,-1.5935011801427788
LINC02871                ,-0.602791360639622,-4.6541223624455546,-3.081768223782041,0.0030548488258818926,0.030254649103947012,-1.7357014345005521
LINC02878                ,0.7847961640616796,-2.2360150294142205,3.0735405293593194,0.003128868732352989,0.030723774365369397,-1.758719560722089
LINC02888                ,-0.6050147213723145,-3.244209269766157,-2.359906878284071,0.02140267181452897,0.08695844324199647,-3.2649358119805965
LINC02900                ,-0.5918467280932456,-4.602276706698884,-2.9368686744810493,0.0046308037620860784,0.036763338055638944,-2.0713419428384814
LINC02908                ,0.7202874299323172,0.8476270898948073,5.276649818973667,1.7371221431061627e-06,0.0002054081726935383,4.902497371470165
LINC02932                ,-0.7620643830933767,-1.5767007338573107,-3.3304796036039006,0.0014556606133573093,0.019992358671627977,-1.12537217279914
LINC02934                ,-0.604607828550564,0.8069687202824453,-4.511418216534165,2.8863265936787482e-05,0.0014596798736904164,2.3479289256821687
LINC02955                ,-0.8729827936209698,-2.7500145372148954,-2.6193304781436417,0.011033694107248618,0.05825680514462279,-2.755867862987891
LINC02957                ,-0.7945582054112195,-3.7616101321167075,-2.859566658542701,0.005752772522764888,0.03793689011160446,-2.246224390847951
LINC02999                ,-1.049362308723493,-3.9135272533093137,-4.491080691091993,3.102612775463106e-05,0.0015328542113755995,1.9752764328056562
LINC03010                ,0.7895640459788542,-1.3224343723681224,2.902784896012655,0.005097863403374092,0.036763338055638944,-2.1526981854459306
LINC03012                ,-0.6867460029988961,-2.3321956271724855,-2.5249732274409333,0.014110915606822578,0.0682845536357682,-2.9485380720672514
LINC03017                ,-0.6515716413506505,-4.815304989637537,-3.592310122129355,0.0006441283058276498,0.011646966581690163,-0.4632318127100943
LINC03048                ,0.9535203286199775,1.3768327205996544,4.322125526226169,5.6234165853894865e-05,0.0022710528355517584,1.7355418596084018
LINC03054                ,-0.6224228724669718,-4.788441218438873,-2.6800394676528714,0.009390700888465806,0.052486620040344864,-2.637736543288406
LINCADL                  ,-0.716605442379775,-3.8237656789643233,-2.5268137643236,0.014044128603363078,0.06809139737161657,-2.945785695189346
LIPE                     ,0.5947336266706937,2.921669624136421,3.992475344267709,0.00017396410852512555,0.004878925026556512,0.6034610563579568
LL21NC02-21A1.1          ,0.6311544614410836,-2.7508704961945307,2.5569869148904827,0.012989228581053953,0.06477505884087899,-2.8832517457816964
LLGL2                    ,0.752942259395605,1.514504514433606,5.060385773938951,3.9076069092632714e-06,0.0003539920908049749,4.186747255116875
LMAN1L                   ,0.8310620761798859,-1.7811907263894406,3.2129017407340084,0.002075236951083321,0.02448742289057742,-1.4194241027608063
LMTK3                    ,0.612863153355792,5.549132978757797,4.533629361717538,2.6668736397845625e-05,0.0013797559254957396,2.25165502046769
LMX1B                    ,0.7704883649168663,-2.8138905011486663,2.923175679666933,0.004813460696617774,0.036763338055638944,-2.1061935595729904
LNCARSR                  ,-0.6254572706156445,-4.761577447240209,-2.964622961807046,0.004280129335449432,0.036763338055638944,-2.0077198967671186
LNCRNA-ATB               ,0.6139924764344249,-2.7021309436118752,2.3633283066746795,0.0212225046859662,0.08650697148184318,-3.261566413279853
LNCTAM34A                ,0.7540432871348728,-1.5428587747082636,3.599721567671878,0.0006291215567766559,0.011473838243334094,-0.429997593716152
LOC100127955             ,0.6735924427918444,0.7462131518818851,5.387166538375883,1.143000533748549e-06,0.00015607782213801732,5.275532291240369
LOC100128076             ,0.96012996858195,-2.6879418110098983,3.346093405544181,0.0013879371838476245,0.019511393984714052,-1.1121480601247917
LOC100128885             ,-0.6839546688950422,-1.4281526971552774,-2.804044878310413,0.00670811937386588,0.04230283607708887,-2.3744342571207206
LOC100128993             ,-0.614124905999835,-4.256910187831551,-2.4029685011635253,0.01923165221029876,0.08132147094423582,-3.195136554852542
LOC100129215             ,0.6086694636757538,-0.33784909406050545,3.9992423069567833,0.00017005231375494858,0.004821289939851078,0.7397206968837766
LOC100129307             ,-0.6736709659311,-4.800932160712876,-3.9513603441033682,0.0001996600619870233,0.005351813887543248,0.5014452300455527
LOC100129935             ,-0.704603031747169,-4.262956710000362,-2.7685691165561344,0.007392859434939046,0.044955444152462144,-2.444646823983218
LOC100130331             ,-1.1838987856180383,-0.29680440062184965,-3.6835973793536207,0.0004809263649894119,0.009617550303617614,-0.16321761007558866
LOC100130548             ,0.7612227836278554,-0.5276026746132505,3.854082943784628,0.00027580177037357775,0.006613867545816076,0.3127528524543264
LOC100131635             ,-0.9053063846872109,-2.7789816891771766,-2.984756549109776,0.004041350391156398,0.035976553961078885,-1.970284072115137
LOC100288123             ,0.7248925413971319,0.38784152546317363,5.631200951242818,4.494155375267494e-07,8.007324074956237e-05,6.074855942501431
LOC100288162             ,0.5990880874585554,1.9927896596045214,5.105616050923803,3.3013766889668474e-06,0.000312488001213362,4.343729938965197
LOC100288570             ,-0.6285122701759289,-2.4028250569133935,-3.2794399329470476,0.0016994413914075085,0.021951245879931015,-1.27868794721656
LOC100289580             ,0.6525376728892859,1.022996951473915,4.257281436037351,7.045746743371464e-05,0.0026247239713055323,1.5372542267237401
LOC100505498             ,-0.5956399839939853,-1.115624391283835,-3.089674364690574,0.0029852651118185227,0.02974387627605419,-1.7145323489532034
LOC100505851             ,-0.6275254491389481,-2.1477714239795778,-3.2142977367285117,0.0020666076458405688,0.02442897900274471,-1.4279370470349688
LOC100506281             ,0.5967720494593558,-1.5472179234306516,2.740836293702355,0.007972232991628811,0.047333330259103745,-2.5116272144143923
LOC100506358             ,-0.7864441211314306,-4.15476512708227,-2.358294627674428,0.021488042221257685,0.08718322004165302,-3.2793108522973133
LOC100506474             ,-0.628172321988881,0.4783527680181304,-3.7887694174499362,0.0003418112254432476,0.007686154807900681,0.12761848497760653
LOC100506869             ,-0.8910038359434265,-4.460847962496921,-3.686364652076293,0.0004766561596254507,0.009575924970108035,-0.2260727555352826
LOC100507389             ,-0.7253314879925816,-4.316419646511077,-2.862422520521524,0.00570720598749038,0.03771852013484747,-2.238902277054753
LOC100507412             ,0.8868773143015927,-2.18573864314611,2.6689406845277395,0.00967328592611309,0.05341061262739894,-2.6574786543279063
LOC100507548             ,-1.0877021901133141,-4.316684252397689,-4.159844820956169,9.857537398021222e-05,0.0033664387908454783,1.0591280813449728
LOC100996249             ,-0.7568163487903341,-4.71587704707633,-3.443013785652569,0.0010297061610626077,0.01579011828467778,-0.8498467721427518
LOC100996671             ,-1.0334429183208016,-2.7999915823950414,-3.096994883674519,0.002922158339807038,0.029360272209298783,-1.7133878502663138
LOC101926908             ,-0.5909934548525275,1.303222076413158,-2.9105965997003937,0.004987119151847387,0.036763338055638944,-2.309248046301041
LOC101926968             ,-0.5892583120535431,-4.800932160712876,-2.836125215602439,0.006139680076939356,0.03984991180214835,-2.2980620854472127
LOC101927072             ,-0.8270292324263888,-4.56083967546714,-3.2607154649184507,0.0017981497778187258,0.022606623771197366,-1.306899030098049
LOC101927080             ,-0.6036592418792259,1.9838854242128092,-4.9408884630509835,6.084325066965272e-06,0.00048107707597755937,3.7729249249350474
LOC101927088             ,0.8671039299119581,-0.4216123466607696,2.4960108670955607,0.015200328872586972,0.07159427627834744,-3.091799974371918
LOC101927136             ,-0.6387902565260948,-4.82779593191154,-3.3250795773081934,0.001479799853939831,0.020177370896558317,-1.1446534378945676
LOC101927143             ,0.6838108739837909,-2.1737101500035627,2.762109792140625,0.007524239113545623,0.04553864730018021,-2.4585448718366263
LOC101927145             ,-0.8046025652338156,-2.2392141961523726,-2.985937664139263,0.004027734525012536,0.035976553961078885,-1.9631958386474122
LOC101927190             ,-0.5849185773611792,-0.6172142075498952,-3.6405455629905528,0.0005522517449791481,0.010499982960067085,-0.28584533353807284
LOC101927235             ,-0.8297603088381029,-4.0575124775188485,-3.578176776890773,0.0006736953899517305,0.01203058035135571,-0.5219078510038742
LOC101927247             ,-0.6748506284910176,-4.6084219622816756,-3.1883551148921527,0.002232610405890307,0.02528365468574539,-1.482065048140723
LOC101927342             ,-0.8711382213598737,-4.606540075631019,-4.305461694509512,5.959787887833589e-05,0.002360891427277016,1.4908257402836442
LOC101927401             ,0.7730338931455494,1.1451724289381193,4.948179113564103,5.922816316378276e-06,0.00047401791722298986,3.7967643898067633
LOC101927450             ,-0.8034520418354838,-2.326719809244857,-2.9529158306886614,0.004424929900494055,0.036763338055638944,-2.0388254886155277
LOC101927513             ,-1.0471994370896986,-3.7858278151472815,-3.857449363148038,0.0002727542444954331,0.006568789682723042,0.2012020613225438
LOC101927571             ,-0.7680740449375953,-4.559158219924903,-3.411659472936952,0.00113471513818958,0.01690060107823783,-0.9322586872605605
LOC101927573             ,-0.9028950480716942,-3.7978445951727906,-3.6581882857537167,0.0005218803362981634,0.010132919192345406,-0.3240731164862831
LOC101927605             ,-0.7879192649497102,-3.854892819095122,-3.0405121283508674,0.0034431786841952364,0.03260668683715046,-1.8384841420027191
LOC101927627             ,-0.8041936988297205,0.41932893174254826,-2.7555705507890313,0.007659424736276872,0.046122879402911474,-2.5946666213754237
LOC101927673             ,0.6662361819264264,-1.5821867836252934,2.8864156131773524,0.005337344805501726,0.036763338055638944,-2.186941303980072
LOC101927711             ,-0.7302149866139633,-2.3105767137912174,-2.6256209826052674,0.010852050087294044,0.05762782525115175,-2.7445577087488333
LOC101927787             ,-0.7439817581703005,-4.6560042490962115,-4.132922096937978,0.00010808918793660923,0.003573568315862237,1.0019596824150758
LOC101927881             ,-0.6263367775520448,-3.6990114934927827,-2.37556114247861,0.020589356916535954,0.0848484058551041,-3.239636725788758
LOC101927908             ,-0.6688735410417638,-1.0818970163139205,-2.7497999101635764,0.007780568761685259,0.046553362036182766,-2.50619167252207
LOC101927949             ,-0.8109324227500458,-4.606540075631019,-3.7969752707415347,0.00033275439234905574,0.007530193651227826,0.07373046566580843
LOC101928012             ,-0.8640219167238143,-3.9756919254103926,-2.7560359220515105,0.007649730941316616,0.04609975597570907,-2.4709882383589927
LOC101928055             ,0.6815547395792492,1.7498894897619928,3.4541783663495087,0.0009945897207076794,0.015491679130769615,-0.9043806727648116
LOC101928152             ,-0.6083323030879922,0.9521150634426129,-2.9167772813654538,0.004901080361536242,0.036763338055638944,-2.258815175366042
LOC101928180             ,-0.6234193573288419,-1.0262521366446113,-2.7535925141788296,0.007700753635377196,0.0462515062761764,-2.5000278111971284
LOC101928251             ,-0.981396679132756,-0.9879245567472037,-3.9223229476157027,0.00021996767667902995,0.005720903062690544,0.4860434804147227
LOC101928338             ,-0.7432291890241227,1.5434033295447633,-5.4467663619024425,9.11019883762844e-07,0.00013287342377152244,5.537235918775638
LOC101928359             ,-0.8944087465308175,-2.958900493872874,-3.273278311376472,0.0017313456658393602,0.02210274135728237,-1.2991359344933242
LOC101928361             ,-0.6903484616276447,-1.916334757506856,-3.196632404250092,0.00217833229880814,0.02497479773847316,-1.4639227310476501
LOC101928373             ,-0.7858544163207979,1.954377503424372,-5.633108816341073,4.4612700302018995e-07,7.984862214055908e-05,6.21307513359984
LOC101928510             ,-0.6170032131938828,-0.4174718790371774,-3.5114330345052336,0.0008316445698529928,0.013715550673488112,-0.6371038163536742
LOC101928711             ,-0.9213212123423493,-3.312783803336639,-3.2075744639354706,0.0021084792995157784,0.024731450967451087,-1.4538895075298024
LOC101928721             ,-0.6304644931054382,-2.3825682594468196,-2.3185795707767323,0.023689078627454976,0.09229973877247843,-3.3461390876022645
LOC101928834             ,-0.7922448852269155,-2.6309672391261425,-2.715785582628001,0.00853106096943431,0.04946542551871581,-2.555965648344916
LOC101928881             ,-0.6140980859478473,-4.548549164301557,-2.7747802703939572,0.007268517718437087,0.044484993056516695,-2.4321817544514697
LOC101928936             ,-0.6479171835892803,-4.046164653760395,-2.571385798344102,0.01251156968482647,0.0630881761953806,-2.857728363558494
LOC101929172             ,-0.631389802207015,-4.412147990549162,-2.800245366564645,0.0067785610012370216,0.042617374738098186,-2.376119643120013
LOC101929251             ,-0.6484751716546207,-2.5133448870819683,-2.5779244733842175,0.012299964583247749,0.06242085390256004,-2.8405332856943275
LOC101929280             ,0.703067589956084,1.3030375349713241,4.713773393128802,1.3959077985350128e-05,0.0008455070775874222,3.01291403405998
LOC101929291             ,0.760188451258286,0.6088168335308307,6.546848290586648,1.2418470648491736e-08,5.821305955416793e-06,9.350468927879849
LOC101929297             ,-0.6953055280967879,-4.800932160712876,-3.1973893003685707,0.0021734312661959338,0.02497479773847316,-1.4583659310256136
LOC101929305             ,-0.8363485431824751,-1.8824803558027956,-3.1713400325145713,0.0023481953565725015,0.02590764489723591,-1.5238678766964977
LOC101929348             ,-0.7325028834061126,-0.4045580347463667,-4.3123486574478305,5.818469095926989e-05,0.0023354540175455772,1.6745425733736141
LOC101929373             ,-1.091213643942198,-3.0840321897327123,-3.73226289246025,0.0004108990957638313,0.00872684077389246,-0.14601103134418025
LOC101929398             ,-0.6869640159005934,-4.641631420171551,-3.012421044229394,0.0037334099480724513,0.03433934831004458,-1.89777299767503
LOC101929446             ,-0.6363803647159285,-4.707849904842882,-3.4971667951261667,0.0008696938684958851,0.014150853622270235,-0.7118967262164722
LOC101929470             ,-0.6325302746673565,-4.627258591246891,-2.646099737257686,0.010279401480884687,0.05559913636144443,-2.708252822285862
LOC101929494             ,0.9831557100490131,-1.9068458654722784,3.544533711162937,0.0007493606332320907,0.012873832589069285,-0.5892841536023079
LOC101929507             ,-0.5826616252396286,-1.3640639308315605,-2.783743498689857,0.007092466909842495,0.04369348308235906,-2.421233876963516
LOC101929551             ,-0.5804292074832884,-3.8339894500683553,-2.3040209083485235,0.024544781785198755,0.09474319454700383,-3.3760909431068895
LOC101929692             ,0.8131533040017063,-2.4557352593813655,3.09201157219032,0.002964980097639473,0.02961507595984025,-1.7183114780547277
LOC101929863             ,-0.6128314256165095,-4.106037451740514,-2.486879992278992,0.015559184793537616,0.07252971000714303,-3.028358324701121
LOC101929902             ,-0.7622121198418519,-4.170173618652768,-2.708073972361139,0.008710176692269938,0.05003237307583093,-2.5740494241675207
LOC101929976             ,-0.5842011563580325,-4.103655969459036,-2.3356375003223038,0.02272027718154477,0.08971456420983823,-3.32135756450363
LOC102723345             ,-0.581533327407743,-4.854659703110204,-3.1514461900502746,0.0024904448678264536,0.02657554393374917,-1.5687318491104039
LOC102723373             ,-0.6472689603748849,-4.815304989637537,-3.846910801368521,0.00028240382578252935,0.006710882947503245,0.21575044060668613
LOC102723380             ,-0.7964810686584096,-4.041901284828261,-3.109176819410755,0.002819899489077382,0.028721252530240816,-1.6769041227660977
LOC102723414             ,-0.6311807005537098,-4.82779593191154,-3.3568906267994487,0.0013428570973844352,0.019088931792999825,-1.0652867638901915
LOC102723530             ,-0.5866161348170413,-4.908387245507531,-3.1149212737140273,0.002772848508655416,0.02839627643090134,-1.655748249434832
LOC102723560             ,-1.2333906912981556,-3.9149660481836612,-4.532923339874081,2.6735924704217017e-05,0.0013797559254957396,2.097642350943671
LOC102723566             ,0.6622664856601655,0.7977653633613049,4.813794163429542,9.701613132076488e-06,0.0006666853729295702,3.3357262310530835
LOC102723604             ,-0.8046245606656012,-0.9919407376009027,-5.29501820498489,1.620691999888035e-06,0.00019338293390179173,4.68546375578222
LOC102723724             ,-0.7805028148198594,-3.9379314192900146,-2.4978508541195654,0.015128924665729083,0.07137651702239543,-3.0046773365407082
LOC102723725             ,-0.9980141096723916,-4.284174821247055,-4.363735740434284,4.861889651562869e-05,0.0020696407234588056,1.6368587395387264
LOC102723798             ,1.075228368863539,-1.5554211018051887,3.4769226001547406,0.0009265325326112586,0.014788465749534218,-0.7504835215754566
LOC102723842             ,-0.76210988931523,-4.602276706698884,-3.680012295047624,0.0004865128831248783,0.009669305951149624,-0.23840185737024377
LOC102723906             ,-0.733526831111158,-4.680986133644218,-3.265703057344744,0.0017713425232099942,0.022391134251658663,-1.293124483665399
LOC102723910             ,-0.7719042826160767,-1.6149952044319293,-2.8773582164901352,0.00547428319252591,0.036763338055638944,-2.206906378630463
LOC102723985             ,-0.8024561131650984,-1.1992092468568363,-3.6363991161849794,0.0005596305377866058,0.010553645620634766,-0.31571666663250486
LOC102723994             ,-0.7075586716785969,-4.074910311609716,-2.8299253993143667,0.006245948738153522,0.04035888804315428,-2.3107219401372916
LOC102723996             ,0.7072318296399498,1.9672862139315268,2.7913868717171244,0.006945445741288141,0.04326591860606895,-2.664920609645333
LOC102724080             ,-0.985220512421916,-3.700055878594352,-3.745086229676403,0.00039413730253925225,0.008485265404475448,-0.10008628934415498
LOC102724145             ,-0.8339802514292911,-4.450738502504396,-3.503161489133499,0.0008535084157514571,0.013997395826168003,-0.702408301209946
LOC102724151             ,0.6316265096827465,-2.3612094170709375,2.7903423528226536,0.006965370483301085,0.04332990832361991,-2.3970003022305773
LOC102724220             ,-0.6578001222855496,-4.627258591246891,-3.2120112520429522,0.002080759145069502,0.02453787723757314,-1.4246982877956471
LOC102724227             ,-0.6100889875858697,-4.321148052438244,-2.899050078599074,0.005151611136720941,0.036763338055638944,-2.1571627107187195
LOC102724273             ,0.6310387904052566,-1.4152102435830942,2.4957222819578413,0.015211555494135071,0.07163858499426655,-3.0337768509539487
LOC102724340             ,-0.6428699536701767,-4.5466672776509,-3.332096690931775,0.0014485045009893268,0.0199332158582235,-1.1314518055824134
LOC102724363             ,-0.5873793857343474,2.919832631971754,-4.528709417330914,2.7140381105101325e-05,0.0013933241804360752,2.3346498334650683
LOC102724370             ,-0.7607478163180659,-4.035555598137049,-2.9555457506206944,0.004392011096183343,0.036763338055638944,-2.030956834596224
LOC102724389             ,-0.7282591645958498,-3.1473067367403362,-2.810575607847132,0.006588614273142534,0.04180362159511125,-2.3543156688606914
LOC102724407             ,-0.6563692752746384,-4.761577447240209,-3.4116258140869666,0.0011348331280694032,0.01690060107823783,-0.9286459334712722
LOC102724410             ,-0.6130592141219005,-4.441094079506902,-2.7438350015715933,0.0079076365324338,0.047063345843578186,-2.4987839183527916
LOC102724434             ,-0.9364041934058487,-3.8392816264045346,-3.6173879910831146,0.0005946819247525616,0.011024574137974044,-0.428100279695383
LOC102724446             ,-0.8938564098010788,-3.5123118447518773,-3.16953344172239,0.0023607918351423096,0.02590764489723591,-1.5416914666977144
LOC102724452             ,-0.8186107709397441,-3.938009542226499,-3.058161414177587,0.0032717345384761297,0.031559975303046564,-1.7969136328990185
LOC102724458             ,-0.6634862397959149,-2.061881891682136,-2.9551070574123206,0.004397486394474015,0.036763338055638944,-2.0312483681458353
LOC102724553             ,-0.832925978718221,-3.028890153420863,-3.0150937165629155,0.0037048462141955367,0.03417940639264202,-1.9020795047376047
LOC102724572             ,-0.8770896419326424,-4.1864283342280855,-3.223932544059083,0.002007963133058157,0.023937498131183163,-1.40195053410846
LOC102724632             ,1.6277937376987248,-1.5161936553689535,5.608707793621172,4.900379139885964e-07,8.38944908748477e-05,5.5707829931150545
